comment_id,comment_text,true_aspect,true_sentiment,confidence,course
http://example.org/tic-absa/comment/5cc78e92ec4a896841000637,un gusto compartir con todos uds. este mooc de huertos familiares,General,Positivo,0.9,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/5acc1b84ec4a89f42b001361,con gran entusiasmo de iniciar este curso de esta materia.,Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5891605bec4a89c7610008a9,Los test en vez de ayudarme en el aprendizaje me han hecho dudar demasiado,Evaluacion,Negativo,0.9,course-v1:UTPL+HG-Ed2+2017_ENE
http://example.org/tic-absa/comment/5ea8d060ec4a897315001326,la informacion proporcionada no es muy facil de relacionar con las preguntas del test,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e972db2ec4a89c1a900097d,el curso de huertos familiares es una alternativa para adquirir conocimientos,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9f671bec4a8995340001dd,hola a todos mi nombre es Valeria Saritama de la ciudad de Machala y debido a otras actividades recién me estoy poniendo al día en el presente curso,Tutoria,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9472ccec4a89aaf3000cd7,estoy muy contenta de estar en el curso,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e954489ec4a891292000547,he decido seguir este curso en virtud de todo lo que está pasando el Ecuador y en sí el mundo entero,Contenido,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e974940ec4a897eb1000ccc,siempre es emocionante aprender,General,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5ecff916ec4a89953400380f,que es el test final o cuando lo suben,Evaluacion,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59eea334ec4a89f42b000c53,realizar esta actividad que tranquilamente se la puede hacer en nuestras horas fuera de trabajo normal,Contenido,Negativo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/653eb2ecec4a89d0f30006a4,no nos deja responder ni enviar nuestras respuestas.,Evaluacion,Negativo,0.9,course-v1:UTPL+HG20+2023_2
http://example.org/tic-absa/comment/5f8db5bbec4a89a684004fda,los contenidos son muy didácticos y científicos,General,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/59e6697eec4a89f42b000b21,un gusto participar en este componente,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5ea32a3aec4a89a68400091e,Y si alguien me puede aclarar cual es el Reto?,Retos,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ec864a5ec4a89a684003581,el profesor debe ser un guía para entender la información disponible lo cual sí se ha dado en cierta forma en este curso,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e975963ec4a89906f000d2f,espero que este curso nos de las herramientas necesarias,General,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e94ceebec4a896eb4000388,decidí participar en este curso porque seguramente me ayudará en la carrera universitaria que pienso seguir,General,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5ec5e04cec4a89a9a800330d,en que consiste este reto de la CITA BIBLIOGRÁFICA,Actividades,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ea4def6ec4a897315000c33,tengo los mismos errores en el test2 pregunta 3 y 8,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59e187a0ec4a89ecb6000971,Muy buenas noches a todos quienes participamos de esta nueva experiencia.,Contenido,Neutral,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5e965084ec4a892bab000896,me interesa mucho este curso para renovar los conocimientos en mi vida profesional,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59dd68c6ec4a8964870007b9,es un gusto y un placer poder compartir este curso con todos los presentes,Actividades,Neutral,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5aeb2f91ec4a89f42b001b06,Se ha solucionado el problema de la visualización de los tests.,Evaluacion,Positivo,0.9,course-v1:UTPL+EVOLFUND+2018_1
http://example.org/tic-absa/comment/5edac120ec4a89a684004400,"Tampoco pude abrir, para reiniciar de nuevo el envío por el canal sugerido.",Plataforma,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/60845e6dec4a8955ef0013e6,"no se me guarda el intento, esperemos solucionen este inconveniente",Plataforma,Negativo,0.9,course-v1:UTPL+EVOLFUND7+2021_1
http://example.org/tic-absa/comment/5ea3865cec4a89a684000a49,faltó más guia para el desarrollo del curso,Retos,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5acbb1f0ec4a89f42b001294,estoy en este curso esperando poder cumplirlo con satisfaccion tanto como para la universidad como para mi persona.,General,Neutral,0.8,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5cbba979ec4a8968410003da,es un gusto para mi poder compartir este curso con todos ustedes,Contenido,Positivo,0.9,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/5e94c5f5ec4a890a09000286,este curso significa para mí la oportunidad de adquirir nuevos conocimientos,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/58ec0d7dec4a8944980012f2,estoy encantada de estar en este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/6829f2d9ec4a89dae70000b6,"el reto N 2 no se puede realizar, tiene fecha del 2024",Retos,Negativo,0.9,course-v1:UTPL+HG23+2025_1
http://example.org/tic-absa/comment/5ea666f4ec4a899534000fa3,la tematica se ha planteado para trabajar con materiales que siempre estan disponibles en casa.,Actividades,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ec1c751ec4a897315002f3c,"no encuentro más actividades que generen puntuación alguna, como es posible aprobar el curso si se requiere un mínimo del 70 ??",Retos,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e97a16bec4a89e67c00131f,quiero aprovechar la oportunidad que nos da la Universidad para conocer sobre los huertos familiar,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5acfefa8ec4a89af170018be,me encanta aprender cosas nuevas y me parece excelente que la universidad nos proponga algo diferente y entretenido,General,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5fd3e41dec4a89838100149e,PROBLEMAS DE INTERNET EN MI LOCALIDAD NO ME PERMITIERON HACERLO,Actividades,Neutral,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5c0c060aec4a892f0700046f,me siento muy entusiasmado por iniciar con los conocimientos del curso,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5843492dec4a89c7610005ee,ya me estaba frustrando con el test,Evaluacion,Negativo,0.9,course-v1:UTPL+HG+2016
http://example.org/tic-absa/comment/5e975c79ec4a897eb1000e21,estoy segura que por medio de usted tutora me brindara sus valiosos conocimientos.,Tutoria,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eda4b10ec4a899534003ed8,no fui la única con el problema de la subida del RETO,Retos,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e981117ec4a89aa850000b3,sin embargo es un reto que deberíamos superar y ponernos manos a la obra.,Retos,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9770fcec4a89906f000f52,buenas tardes a todos nuestro tutor participantes,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5a125e3fec4a896487001191,tengo inquietudes sobre los test y cierta inconformidad con las calificaciones porque muchas preguntas no tienen relación con el contenido,Contenido,Negativo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5c0af4c2ec4a892f0700042d,me intereso este curso fundamentalmente por que peude ser aplicable en la vida diaria.,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5e9b7f7dec4a89e2a5000ba1,en el test hay preguntas que no están en ninguna parte,Contenido,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9f7a55ec4a897315000244,con la capacitación adecuada esto dejaría al producto cultivado en su totalidad orgánico bueno en su mayoría,Tutoria,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e95db96ec4a897d62000250,un placer compartir el mismo gusto sobre la agricultura,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5b042cc5ec4a892530000344,el sistema esta configurado para recibir trabajos hasta el dia 20 de mayo,Actividades,Neutral,0.8,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5e945d12ec4a89e82d0008f7,gracias por la oportunidad que nos brindan con estos cursos.,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5cbb4a83ec4a89109f000443,Les deseo muchos éxitos a todos y que podamos compartir nuestros conocimientos para fortalecer nuestras aptitudes académicas.,General,Positivo,0.9,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/66444e44ec4a89d5bf0001df,La evaluación 3 y 4 tienen fecha 18 de mayo,Retos,Neutral,0.8,course-v1:UTPL+HG21+2024_1
http://example.org/tic-absa/comment/589acc32ec4a894498000b94,los temas muy intersantes e insentivan a un mayor aprendizaje,General,Positivo,0.9,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5c080d1fec4a89a5b10003c4,mi objetivo para este curso es poder adquirir conocimientos para luego ponerlos en prácticas y así poder ayudar a la sociedad!!,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/625e0e32ec4a890612000c4f,sale ya todo vencido por eso no deja enviar el test,Evaluacion,Negativo,0.9,course-v1:UTPL+EVOLFUND7+2022_1
http://example.org/tic-absa/comment/5e95c768ec4a89225f000d59,me interesa este curso para desarrollar tecnicas en el huerto urbano,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e949354ec4a89aaf300106c,elegí este curso para obtener más conocimiento,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5c073e5fec4a89a5b100032e,el curso de huertos familiares me genera gran interés,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/58ec35ffec4a894498001352,este curso que me paece muy útil.,Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5eab1428ec4a89a9a80015f6,"si momento de hacer el test , uno se confunde y lo que ya leyó y se aprendió entra en duda.",Contenido,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/58eccba0ec4a8944980013d2,la temática de este curso me encanta,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e9bb336ec4a89e70400003d,"van a encontrar un saludo de bienvenida, la introducción, y la información correspondiente, como documentos y diapositivas.",Contenido,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5948501bec4a89af170000a5,Es muy importante para mi formar parte de este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed5+2017_JUN
http://example.org/tic-absa/comment/60ab229fec4a8955ef001b31,sale que si cuenta como nota aquello en el progreso.,Tutoria,Negativo,0.8,course-v1:UTPL+EVOLFUND7+2021_1
http://example.org/tic-absa/comment/5f8efdf7ec4a899534005390,me es grato poder ser estudiante de un docente tan preparado académicamente como profesionalmente,Tutoria,Positivo,0.9,course-v1:UTPL+EVOLFUND6+2020_2
http://example.org/tic-absa/comment/59dd8509ec4a89af170007b7,espero aprender más acerca de esta temática como lo es Huertos Familiares,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/59ee99e5ec4a89ecb6000c5a,las preguntas de los cuestionarios no son muy claras,Evaluacion,Negativo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5cb6a0f0ec4a896841000228,Estoy segura que voy a disfrutar de las lecciones de éste curso.,General,Positivo,0.9,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/5e94bf11ec4a896eb40001b6,uno de mis grandes anhelos fue hacer una huerta con mi familia.,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5b076b9dec4a892530000386,sigo sin poder calificar a mis compañeros,Plataforma,Negativo,0.9,course-v1:UTPL+EVOLFUND+2018_1
http://example.org/tic-absa/comment/5e97a7a5ec4a89e67c001397,estoy muy agradecido de esta oportunidad de conocer una actividad muy importante para nuestra vida que es la agricultura,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/58ed3afcec4a896c9b001296,es un gusto poder participar de este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e98bd1eec4a89733600039c,Mucho gusto con todos los compañeros,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eab1428ec4a89a9a80015f6,"si momento de hacer el test , uno se confunde y lo que ya leyó y se aprendió entra en duda.",Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ea628c0ec4a89a9a8000fc4,en la primera lección obtuve 9 y en la segunda 5,Evaluacion,Negativo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5fc81db5ec4a89afaa0011ec,la plataforma impide subir el reto,Retos,Negativo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5c07f9f2ec4a892f070002f7,es un gusto llegar a ustedes a través de este medio,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5e9672a0ec4a89e67c000157,me da gusto compartir con gente nueva y aprender mucho de este curso.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5f8db224ec4a89a684004faf,es un gusto participar en este curso,General,Positivo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5c074003ec4a8905900002a4,mi principal objetivo de este curso es adquirir conocimientos,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5af639a0ec4a8925300001fa,espero es este curso hayan resuelto las inquietudes que teniamos como yo si lo hice,Actividades,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/589b38f0ec4a896c9b000a64,mi nombre es Esteban Yaguari y espero que nos vaya muy bien esn estos cursos,Actividades,Negativo,0.5,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5e97ac11ec4a89e67c0013fe,Me parece interesante el curso para poder adquirir conocimientos,Tutoria,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5edcd914ec4a89a684004516,su aporte oportuno fue muy valioso durante este evento.,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e979f79ec4a89e67c0012f3,es un inmenso gusto para mi saludarlos estimado docente y queridos compañeros,Contenido,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5acbeda5ec4a8964870015d5,"espero poder adquirir conocimiento acerca de este curso y aportar en lo que pueda, es muy interesante.",Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5e9786b0ec4a89c1a9001145,me interesa aprender un poco más en este curso,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5a65f2fcec4a89f42b0011f9,los test de la unidad 6 se cerraban el día 18 de enero.,Evaluacion,Neutral,0.8,course-v1:UTPL+HG-Ed7+2017_DIC
http://example.org/tic-absa/comment/59ee92d7ec4a89ecb6000c59,estoy muy contenta de seguir este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5eb5b80bec4a8995340022f4,he visto con preocupación como por este curso de Agricultura urbana se han presentado quejas de todo tipo.,Contenido,Positivo,0.45,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ada1d00ec4a89ecb6001990,me parece muy interesante este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5ce8314eec4a8977be00034f,mil disculpas por no haber realizado antes las actividades correspondientes a este periodo,Actividades,Negativo,0.8,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/5aeb2f87ec4a89af17001e08,Se ha solucionado el problema de la visualización de los tests.,Evaluacion,Positivo,0.9,course-v1:UTPL+EVOLFUND+2018_1
http://example.org/tic-absa/comment/5e9f671bec4a8995340001dd,hola a todos mi nombre es Valeria Saritama de la ciudad de Machala y debido a otras actividades recién me estoy poniendo al día en el presente curso,Contenido,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/589c8460ec4a894498000c40,estoy muy entusiasmada de dar inicio a este curso,Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5edd3cadec4a897315004498,me encontré que ya estaba cerrada,Actividades,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9f81fdec4a89a684000265,"La Agricultura Urbana y Periurbana se desarrolla dentro de los límites y en los alrededores de las ciudades y cuando estas se practican de modo apropiado y en condiciones seguras contribuyen a la disponibilidad de alimentos frescos y saludables mejorando así la Seguridad Alimentaria y Nutricional de las familias en las zonas urbanas, periurbanas y zonas rurales cercanas.",General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eda6e75ec4a89a6840043af,las fechas e indicaciones estaban claramente indicadas en la actividad.,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/58eb904cec4a896c9b00106c,les deseo mucha suerte a todos en este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e9ca436ec4a89d9510001a1,este curso es una gran oportunidad considerando la situación actual de emergencia.,Contenido,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9655c3ec4a895265000968,fomentación de talleres prácticos e involucrar proyectos pilotos de Agricultura urbana y Peri urbana,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5fd57781ec4a89e66d00132d,el sistema esta configurado con horario Universal,Plataforma,Neutral,0.8,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5e95b80cec4a891154000c67,muy gustosa de estar en este curso,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59dd0653ec4a89af1700070e,es un gusto participar de este curso tan interesante,Actividades,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5e98bd1eec4a89733600039c,Mucho gusto con todos los compañeros,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9bb3f8ec4a895e1a000059,"van a encontrar un saludo de bienvenida, la introducción, y la información correspondiente, como documentos y diapositivas.",Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5a33a7d5ec4a89f42b001091,me parece excelente éste espacio para conocer temas importantes,General,Positivo,0.9,course-v1:UTPL+HG-Ed7+2017_DIC
http://example.org/tic-absa/comment/5e9bb323ec4a890676000050,"van a encontrar un saludo de bienvenida, la introducción, y la información correspondiente, como documentos y diapositivas.",Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e970729ec4a897eb10007c6,Yo estoy tomando este curso justo porque deseo aprender sobre la seguridad alimentaria.,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/656d5dedec4a8954d200005f,tengo el mismo problema que los compañeros para poder calificar o realizar la Revision de pares del Reto número 2,Retos,Negativo,0.9,course-v1:UTPL+HG20+2023_2
http://example.org/tic-absa/comment/5e9e723aec4a89953400006c,es un poco dificil entender en donde encontrar ciertas cosas,Retos,Negativo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5b1ca7dfec4a89c2cf0007a4,Saludo a a todos compañeros mucho éxito en el desarrollo del curso.,General,Positivo,0.9,course-v1:UTPL+HG9+2018_2
http://example.org/tic-absa/comment/5eaec57aec4a89a9a8001be6,ESTE CURSO ES UN ESPACIO PARA PODER SEMBRAR Y HACER NUESTRO HUERTO.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e988088ec4a89516a000091,hice el test antes de terminar de leer la unidad completa.,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e94513bec4a89805900071a,estoy muy agradecida por esta oportunidad,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eda71eeec4a897315004303,las fechas e indicaciones estaban claramente indicadas en la actividad.,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9d2b6bec4a898ced0005b3,la agricultura urbana es una gran oportunidad para mejorar la alimentación de la población urbana,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eaf0eb4ec4a89a684001c65,Las pruebas están mal elaboradas y lo más perjudicial es que confunden,Contenido,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/6563d559ec4a89d7ba00004f,ya hoy estamos a pocas horas para que cierre la plataforma y nada.,Plataforma,Negativo,0.9,course-v1:UTPL+HG20+2023_2
http://example.org/tic-absa/comment/5eb0cde5ec4a89a9a80020c7,puedo repetir las evaluaciones o test que tengo puntuaciòn baja,Evaluacion,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e95ca1bec4a89225f000db1,es muy emocionante participar de este curso,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9a111aec4a89f9040002dc,me parece muy interesante conocer el origen se la vida en nuestro planeta Tierra,Contenido,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5e99e898ec4a890c83000146,Sobre la plataforma me parece apropiada.,Plataforma,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5f8fb9d7ec4a89a684005cf6,espero que nos vaya muy bien en este curso,General,Positivo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5e9e3371ec4a89d9510008b1,es un gusto estar con ustedes en este curso,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e94596fec4a89e82d00087d,La plataforma se ve sencilla de manejar,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5cc106cfec4a896841000559,el rol de la periurbana es enseñar a como llevar grandews extenciones organicas en provevho de salud,Actividades,Positivo,0.8,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/5edd340aec4a89a9a8004414,Compañero al final del cuestionario hay una pestaña la cual oculta y muestra respuesta.,Evaluacion,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eda4b43ec4a89a9a800426d,el sistema no nos permitió subir nuestro trabajo,Tutoria,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59789f98ec4a89af170004f4,no se puede aperturar la activiadad nuevamente,Evaluacion,Negativo,0.8,course-v1:UTPL+HG-Ed5+2017_JUN
http://example.org/tic-absa/comment/64458ce3ec4a89d0f3000433,sin poder enviar las respuestas,Plataforma,Negativo,0.9,course-v1:UTPL+HG19+2023_1
http://example.org/tic-absa/comment/60a84d5fec4a89c3d5001bb1,"si yo deseo saber lo mismo, por favor nos podría aclarar esa duda para no tener inconvenientes en la entrega",General,Neutral,0.8,course-v1:UTPL+HG15+2021_1
http://example.org/tic-absa/comment/5e96848dec4a89e67c00034c,me interesa este curso para poder implementar estos conocimientos en mi ámbito laboral,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ec1c30cec4a897315002f28,mi nota solo alcanza al 39 y dice que el reto tiene un valor del 30,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e98bebbec4a89197b0003e4,La agricultura peri urbana según mi opinión es la que mejor se adaptaría a nuestro medio.,Plataforma,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5f90dea5ec4a89a684005f39,es un placer de estar en este curso de Open Campus,General,Positivo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5c09858cec4a89a5b1000496,es un placer poder estar aquí participando en este curso,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5ea7cd75ec4a89a9a800129d,no encontrar relación del contenido teórico y las preguntas,Tutoria,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5a15c12dec4a8964870011d9,el RETO se debe subir hasta el 23 de nov. 23h00,Retos,Neutral,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5948b5dcec4a896487000132,es muy interesante poder compartir con ustedes este curso,Contenido,Positivo,0.9,course-v1:UTPL+HG-Ed5+2017_JUN
http://example.org/tic-absa/comment/5ea925b8ec4a8973150013a4,material tan basto que tenemos que leer,Contenido,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e992403ec4a89918100031c,espero aprender cosas interesantes,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9cbd8dec4a892278000200,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos?",General,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/607506abec4a8955ef000629,espero en este curso conocer el aporte que brinda esta actividad dentro de la sociedad,Actividades,Positivo,0.85,course-v1:UTPL+HG15+2021_1
http://example.org/tic-absa/comment/5edf0487ec4a8973150045da,Lamento mucho que se haya dado mucho inconveniente por falta de lectura de los ítems.,Actividades,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/607f1e3bec4a89c3d50012fc,"la evaluación al menos del primer test, una confusión completa",Evaluacion,Negativo,0.9,course-v1:UTPL+HG15+2021_1
http://example.org/tic-absa/comment/5ed99f0fec4a89a684004352,lamentablemente por cualquiera que hayan sido las razones el compañero a ser evaluado no pudo cargar la imagen,Retos,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/644bfd08ec4a89d0f30004a0,intento realizar la evaluación de la semana 1 pero en la parte inferior no salen los botones guardar las respuestas y revisión.,Evaluacion,Negativo,0.9,course-v1:UTPL+HG19+2023_1
http://example.org/tic-absa/comment/5ed847ffec4a899534003df8,no comprendi las instrucciones para enviar el reto sobre las fotografias,Retos,Negativo,0.9,course-v1:UTPL+HG13+2020_1
